"ID";"regiao.wgts";"P05";"P06";"P07";"P08";"P09";"P10_01";"P10_02";"P10_03";"P10_04";"P10_05";"P10_06";"P10_07";"P10_08";"P10_09";"P11";"P12";"P12_A";"P13_01";"P13_02";"P13_03";"P13_04";"P13_A";"P14";"P15";"P16";"P17";"P17_A_01";"P17_A_02";"P17_A_03";"P17_A_04";"P17_A_05";"P17_A_06";"P17_A_07";"P18";"P18_A";"P18_B";"P18_C_01";"P18_C_02";"P18_C_03";"P18_C_04";"P18_C_05";"P18_C_06";"P19";"P20_01";"P20_02";"P20_03";"P20_04";"P20_05";"P20_06";"P21_01";"P21_02";"P21_03";"P21_04";"P21_05";"P21_06";"P21_09";"P21_10";"P22_01";"P22_02";"P22_03";"P22_04";"P22_05";"P22_06";"P22_07";"P22_08";"P22_09";"P22_10";"P22_11";"P22_12";"P22_13";"P22_14";"P22_15";"P22_16";"P22_17";"P22_A";"P22_B";"P22_C";"P22_D";"P23";"P24";"P25";"P26";"P26_A";"P27";"P28_01";"P28_02";"P28_03";"P28_04";"P28_05";"P28_06";"P28_07";"P28_08";"P28_09";"P29";"P30_01";"P30_02";"P30_03";"P30_04";"P30_05";"P30_06";"P30_A_01";"P30_A_02";"P30_A_03";"P30_A_04";"P30_A_05";"P30_A_06";"P36";"P38";"edu.cruz";"idade.cruz";"regiao.cruz";"trab.cruz";"raca.cruz";"renda.simples";"renda.cruz";"religiao.simples";"religiao.cruz";"POP_regiao_raca";"POP_regiao_idade";"POP_regiao_edu";"W1";"W2";"idade.wgts";"edu.wgts";"raca.wgts"
"1994";3;2;2;1;1;3;2;2;2;1;2;2;2;2;2;2;2;5;1;2;2;2;2;4;1;3;2;1;2;2;2;2;2;2;4;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;3;1;4;0;0;1;1;13960677;7210036;11830617;0,8980972;32428,32;2;3;4
"1995";3;2;1;1;1;3;2;1;2;2;2;2;2;2;2;3;2;97;1;2;2;2;2;2;1;3;2;2;1;2;2;2;2;2;11;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;4;3;1;1;3;3;1;1;19504421;6329165;9667488;0,771416;27854,14;4;4;1
"1996";3;2;1;1;1;3;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;3;3;1;1;5;5;2;2;19504421;6591592;9667488;0,8011937;28929,34;3;4;1
"1997";3;3;2;3;1;2;2;2;2;1;2;2;1;2;2;1;2;1;1;1;1;2;2;4;97;3;1;2;2;2;2;2;2;2;11;1;1;2;2;2;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;1;1;2;;;;2;1;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;1;1;6;;1;3;3;2;4;0;0;1;1;13960677;6591592;10649723;0,812846;29350,08;3;1;4
"1998";3;3;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;3;1;1;1;2;1;4;1;3;1;2;2;2;2;2;2;2;4;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;3;3;2;1;3;3;1;1;19504421;6591592;9667488;0,3328066;12016,91;3;4;1
"1999";4;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;97;3;97;2;1;2;1;2;1;3;2;2;2;1;2;2;2;2;5;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;3;4;1;1;97;;1;1;9518913;2173701;2061171;0,877187;31673,3;3;2;1
"2000";1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;3;2;2;2;2;1;2;2;2;4;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;1;1;2;2;2;1;2;2;2;2;2;;1;3;2;1;1;4;97;;2;2;4846040;1463777;2083133;1,339029;48349,4;2;3;4
"2001";1;3;1;1;2;3;2;2;2;1;2;2;2;2;2;2;1;5;2;2;2;2;2;4;2;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;6;;3;1;1;2;4;3;3;2;2;4846040;2177738;2083133;0,3142647;11347,41;1;3;4
"2002";3;3;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;2;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;1;3;1;4;0;0;1;1;13960677;8791280;9667488;0,9978608;36030,56;1;4;4
"2003";2;2;1;1;1;3;2;1;1;1;2;2;2;2;2;2;2;3;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;;;;1;2;2;2;;;;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;;3;2;2;2;1;1;0;0;2;2;5740319;4680529;3406006;0,8795686;31759,29;2;2;1
"2004";3;2;2;3;1;4;2;1;2;2;1;2;2;2;2;3;2;3;1;2;2;1;2;4;1;3;2;1;2;2;1;2;2;2;11;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;1;2;2;2;2;2;4;;3;1;3;2;4;0;0;2;2;13960677;8791280;11830617;0,5624834;20310,04;1;3;4
"2005";5;3;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;3;1;2;2;2;2;4;1;2;2;2;2;1;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;3;5;1;4;0;0;1;1;3421308;1249912;1826530;0,7783119;28103,13;3;3;4
"2006";2;3;3;1;1;3;1;1;1;1;2;2;2;2;2;1;2;3;1;2;1;2;2;4;1;2;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;2;2;1;3;0;0;1;1;222828,2;4680529;6475162;0,1823816;6585,398;2;3;3
"2007";3;3;2;2;1;1;1;1;2;2;2;2;2;2;2;2;3;5;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;1;2;2;2;2;2;2;2;2;2;2;;2;2;3;3;1;1;3;3;1;1;19504421;6591592;5572410;0,8462933;30557,79;3;2;1
"2008";4;2;1;1;2;3;2;2;2;2;2;2;2;2;1;2;3;5;1;2;1;1;2;1;1;3;2;2;2;2;1;2;2;2;4;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;2;4;1;1;3;3;96;96;9518913;2302991;3043136;0,6481482;23403,21;2;4;1
"2009";3;2;2;1;1;3;2;1;1;1;1;2;2;2;2;1;2;3;1;1;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;4;5;3;3;1;3;3;1;1;19504421;8798166;9667488;0,7933616;28646,54;5;4;1
"2010";3;3;2;1;1;3;2;1;2;1;2;1;2;2;2;2;3;3;1;1;1;1;2;4;1;1;1;2;2;2;2;2;2;2;4;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;2;3;3;1;3;3;96;96;19504421;7210036;11830617;1,412511;51002,66;2;3;1
"2011";1;2;1;2;2;3;2;2;2;1;2;2;2;2;2;2;1;2;1;1;1;1;2;1;1;3;2;1;2;2;2;2;2;2;5;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;2;1;2;4;0;0;1;1;4846040;1463777;2083133;0,27923;10082,38;2;3;4
"2012";5;3;1;1;1;4;2;2;2;1;2;2;2;2;2;2;1;3;1;1;2;2;2;4;1;3;2;2;2;1;2;2;2;2;11;1;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;;;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;4;1;1;1;2;2;2;1;1;2;2;1;2;;2;3;1;5;1;4;3;3;2;2;3421308;1692838;1826530;1,390917;50222,94;1;3;4
"2013";3;3;1;1;1;1;1;2;2;1;2;2;2;2;2;2;3;5;1;2;2;2;2;4;1;3;2;2;2;2;1;2;2;2;11;1;1;2;2;1;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;3;3;1;4;0;0;96;96;13960677;6591592;11830617;0,8222888;29691,04;3;3;4
"2014";4;3;1;1;1;3;1;2;2;1;2;1;2;2;2;2;2;3;1;1;2;2;2;4;2;2;2;2;2;2;2;2;2;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;2;5;4;1;1;5;5;1;1;9518913;2958888;2061171;0,667888;24115,97;5;2;1
"2015";2;3;1;1;1;3;2;2;2;1;2;2;1;2;2;2;2;3;1;1;1;2;2;4;1;1;2;2;1;2;2;2;2;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;3;;2;1;2;3;4;0;0;96;96;14461864;6224087;3406006;1,664629;60106,09;1;2;4
"2016";5;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1;1;2;2;4;2;2;2;2;1;2;1;2;2;2;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;4;5;5;3;4;3;3;1;1;3421308;1190793;1763116;0,7866364;28403,71;5;4;4
"2017";1;3;3;1;1;3;2;1;2;2;2;2;2;2;2;1;2;5;1;2;2;1;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;3;1;1;3;1;3;3;2;2;1307519;2177738;2083133;1,578024;56978,98;1;3;1
"2018";2;1;5;1;1;2;2;2;2;2;2;2;2;2;2;1;2;5;1;1;2;1;2;4;1;2;1;2;2;2;2;2;2;2;97;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;4;1;4;2;1;2;0;0;1;1;2678540;3470224;9306847;1,829707;66066,71;4;1;2
"2019";3;3;1;1;1;3;2;1;2;1;1;1;2;1;2;2;2;5;1;2;1;1;2;4;1;3;1;2;2;2;2;2;2;2;4;1;1;1;2;1;2;1;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;2;2;2;;;;2;2;2;2;2;2;2;1;2;4;1;1;1;2;2;2;2;2;2;2;2;2;;1;3;2;3;1;4;3;3;2;2;13960677;7210036;11830617;0,8980972;32428,32;2;3;4
"2020";5;3;2;1;1;4;2;2;2;1;2;2;2;2;2;3;3;5;2;2;2;1;2;97;1;1;3;2;2;2;2;2;2;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;1;5;5;1;4;0;0;2;2;3421308;1190793;1966032;1,666259;60164,94;5;1;4
"2021";4;2;2;1;1;3;2;2;2;2;2;1;2;2;2;1;2;3;1;2;1;1;2;1;2;1;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;3;5;4;3;1;5;5;2;2;9518913;2958888;3336804;1,015831;36679,43;5;3;1
"2022";1;3;2;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;4;1;1;1;2;1;2;2;2;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;1;;2;2;1;2;;;1;2;2;2;2;2;2;2;2;4;1;1;1;2;1;2;1;1;2;1;2;2;;1;3;1;1;1;1;0;0;96;96;1307519;2177738;2083133;0,9585866;34612,46;1;3;1
"2023";3;2;1;1;1;4;2;2;2;1;2;1;2;2;2;1;1;1;1;1;2;2;2;4;1;2;2;1;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;2;5;3;3;2;0;0;1;1;3804141;8798166;5572410;0,729803;26351,59;5;2;2
"2024";3;2;1;1;1;3;2;1;2;1;1;2;1;2;2;2;2;3;1;1;2;2;2;4;1;3;2;2;2;1;1;2;2;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;3;3;1;4;5;5;2;2;13960677;6591592;11830617;0,8222888;29691,04;3;3;4
"2025";3;3;1;1;1;3;2;2;2;1;1;2;2;2;2;3;3;5;2;2;2;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;97;2;2;2;2;2;2;2;2;2;2;;2;2;3;3;1;1;3;3;2;2;19504421;6591592;5572410;0,8462933;30557,79;3;2;1
"2026";3;3;4;1;2;4;1;2;2;2;2;2;2;2;2;2;2;5;1;1;1;2;2;5;2;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;2;5;3;3;1;0;0;96;96;19504421;8798166;5572410;0,8380203;30259,07;5;2;1
"2027";3;3;1;1;1;2;2;2;2;1;2;2;2;2;2;3;3;5;1;1;1;2;2;4;1;97;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;5;3;3;1;3;3;2;2;19504421;8798166;5572410;0,8380203;30259,07;5;2;1
"2028";3;3;2;1;1;4;1;1;2;1;2;2;2;2;2;2;2;5;1;1;2;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;2;3;1;1;3;3;1;1;19504421;7210036;9667488;0,8750572;31596,39;2;4;1
"2029";3;2;1;2;1;3;2;2;2;1;2;2;2;2;2;2;2;3;1;1;1;1;2;4;1;2;1;2;2;2;2;2;2;2;5;2;;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;1;;2;2;1;2;;;2;1;2;2;2;2;2;2;2;5;2;2;2;2;2;2;2;2;2;2;2;2;4;;2;4;3;3;1;3;3;1;1;19504421;6329165;5572410;0,9692636;34997,98;4;2;1
"2030";1;3;2;97;1;2;2;2;2;1;2;2;2;2;2;2;3;5;1;1;1;1;2;4;2;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;1;5;1;3;4;0;0;2;2;4846040;1012067;2255487;4,148002;149775,2;5;1;4
"2031";2;2;2;2;1;3;1;2;2;1;2;2;2;2;2;2;1;3;1;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;3;4;2;2;4;0;0;2;2;14461864;3470224;6475162;0,1869105;6748,927;4;3;4
"2032";3;3;1;1;1;3;1;1;2;1;2;2;2;2;2;1;1;5;1;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;3;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;4;5;3;3;2;5;5;2;2;3804141;8798166;9667488;0,6909113;24947,29;5;4;2
"2033";3;1;1;2;1;3;2;1;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;4;2;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;4;5;3;3;1;97;;1;1;19504421;8798166;9667488;0,7933616;28646,54;5;4;1
"2034";3;3;2;1;1;3;2;2;2;2;1;2;2;2;2;2;1;3;97;2;1;1;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;4;3;2;3;1;3;0;0;2;2;450998,4;7210036;11830617;0,3257808;11763,23;2;3;3
"2035";5;2;2;2;2;3;2;1;2;1;2;2;2;2;2;1;3;3;1;2;1;2;2;1;1;3;1;2;2;2;2;2;2;2;11;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;2;5;1;1;5;5;2;2;2431431;1352561;1763116;0,8296706;29957,58;2;4;1
"2036";2;3;2;1;97;3;2;2;2;2;2;2;2;2;1;2;2;3;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;11;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;2;2;1;4;0;0;96;96;14461864;4680529;3915537;0,600821;21694,33;2;4;4
"2037";5;2;97;2;1;3;2;1;2;2;2;2;2;2;2;2;2;5;1;2;2;1;2;4;2;2;1;2;2;2;2;2;2;2;4;1;1;1;2;1;2;2;2;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;2;2;;;;2;2;2;2;2;2;2;2;1;4;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;5;5;3;1;97;;96;96;2431431;1190793;1826530;1,47531;53270,19;5;3;1
"2038";5;2;1;1;3;3;1;2;2;1;2;2;1;2;2;2;3;5;1;1;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;5;;3;5;5;3;1;97;;96;96;2431431;1190793;1826530;1,47531;53270,19;5;3;1
"2039";3;3;2;2;1;3;2;1;1;1;1;1;2;2;2;2;3;3;1;1;2;1;2;4;1;3;1;2;2;2;2;2;2;2;3;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;2;2;2;1;2;1;2;2;2;4;1;1;2;1;1;1;1;1;2;2;1;1;;1;3;3;3;1;4;3;3;1;1;13960677;6591592;11830617;0,8222888;29691,04;3;3;4
"2040";3;2;1;2;1;3;2;2;2;1;2;1;2;2;2;1;2;2;1;1;1;1;2;4;1;2;2;1;2;1;2;2;2;2;11;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;3;3;1;4;0;0;2;2;13960677;6591592;9667488;0,6059531;21879,64;3;4;4
"2041";3;2;1;1;1;3;1;2;2;2;1;1;2;2;2;2;3;4;2;2;1;2;2;1;97;2;2;2;2;1;2;2;2;2;5;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;3;1;4;3;3;2;2;13960677;7210036;11830617;0,8980972;32428,32;2;3;4
"2042";3;3;2;1;1;4;2;2;2;1;2;2;2;2;2;1;2;3;1;1;1;1;2;4;1;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;1;2;1;2;1;1;2;2;1;2;4;;1;5;3;3;1;0;0;2;2;19504421;8798166;10649723;2,562041;92509,66;5;1;1
"2043";1;3;2;1;1;3;2;2;2;1;2;2;2;2;2;2;2;3;1;1;2;1;2;4;1;3;1;2;2;2;2;2;2;2;4;1;1;1;2;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;1;2;;;;1;2;2;2;2;2;2;2;2;4;1;1;2;2;2;2;2;2;2;2;1;2;6;;1;2;1;2;4;0;0;1;1;4846040;1463777;2255487;0,5546438;20026,97;2;1;4
"2044";3;2;1;2;1;3;2;2;2;1;2;2;2;2;2;2;2;4;1;2;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;2;3;3;2;3;0;0;2;2;450998,4;6591592;5572410;0,09644482;3482,411;3;2;3
